0 kongzi 118 425608 851227
 0.0789   112    5   3  先 生 曰
 0.0677    96    5   3  天 地 之
 0.0606    86    5   3  聖 人 之
 0.0529    75    5   3  而 不 能
 0.0515    73    5   3  朱 子 曰
 0.0486    69    5   3  如 何 曰
 0.0482    41    9   5  臣 若 水 通 曰
 0.0458    65    5   3  而 已 矣
 0.0458    65    5   3  不 足 以
 0.0381    54    5   3  父 母 之
 0.0367    52    5   3  君 子 之
 0.0359    51    5   3  孔 子 曰
 0.0359    51    5   3  先 王 之
 0.0324    46    5   3  鿡 物 之
 0.0324    46    5   3  也 臣 按
 0.0282    40    5   3  聖 賢 之
 0.0282    24    9   5  鄭 康 成 注 曰
 0.0275    39    5   3  文 王 之
 0.0268    19   11   6  以 上 語 類 鿡 條
 0.0261    37    5   3  伊 川 曰
 0.0254    36    5   3  鿡 年 之
 0.0254    36    5   3  程 子 曰
 0.0254    36    5   3  天 地 間
 0.0247    35    5   3  而 不 知
 0.0247    35    5   3  之 道 也
 0.0240    34    5   3  鿡 代 之
 0.0240    34    5   3  子 思 曰
 0.0240    34    5   3  之 事 也
 0.0233    33    5   3  之 所 謂
 0.0219    31    5   3  卿 大 夫
 0.0219    31    5   3  則 不 能
 0.0211    30    5   3  士 大 夫
 0.0211    30    5   3  亦 不 可
 0.0211    30    5   3  不 知 其
 0.0204    29    5   3  鿡 祕 曰
 0.0204    29    5   3  與 天 地
 0.0197    28    5   3  禮 樂 之
 0.0197    28    5   3  朱 熹 曰
 0.0197    28    5   3  未 嘗 不
 0.0197    28    5   3  故 君 子
 0.0197    28    5   3  孟 子 曰
 0.0197    21    7   4  然 後 可 以
 0.0197    14   11   6  不 遷 怒 不 貳 過
 0.0190    27    5   3  鿡 光 曰
 0.0190    27    5   3  只 是 鿡
 0.0190    27    5   3  之 本 也
 0.0188    20    7   4  也 朱 子 曰
 0.0183    26    5   3  隂 陽 之
 0.0183    26    5   3  臣 謹 按
 0.0183    26    5   3  官 之 長
 0.0183    26    5   3  以 至 於
 0.0183    13   11   6  如 之 何 孔 子 曰
 0.0179    19    7   4  氣 質 之 性
 0.0176    25    5   3  鿡 年 而
 0.0176    25    5   3  子 所 謂
 0.0176    25    5   3  夫 子 之
 0.0176    25    5   3  何 也 曰
 0.0176    25    5   3  之 謂 也
 0.0169    24    5   3  也 聖 人
 0.0169    18    7   4  鄭 氏 孔 氏
 0.0169    18    7   4  天 地 之 間
 0.0169    18    7   4  克 己 復 禮
 0.0169    12   11   6  孔 頴 達 正 義 曰
 0.0164    10   13   7  鿡 度 鿡 分 度 之 鿡
 0.0162    23    5   3  而 不 敢
 0.0162    23    5   3  之 至 也
 0.0160    17    7   4  鿡 年 鿡 月
 0.0160    17    7   4  仁 義 禮 智
 0.0155    22    5   3  子 之 言
 0.0155    22    5   3  也 故 曰
 0.0150    16    7   4  此 之 謂 也
 0.0150    16    7   4  也 孔 子 曰
 0.0148    21    5   3  不 可 謂
 0.0148     7   17   9  字 鿡 韻 聚 而 為 鿡 者 也
 0.0141    15    7   4  天 地 鿡 物
 0.0141     4   29  15  天 子 祭 天 地 諸 侯 祭 山 川 大 夫 祭 鿡 祀
