0 kongzi 118 425607 851230
 0.0905    77    9   5  臣 若 水 通 曰
 0.0705   100    5   3  先 生 曰
 0.0677    96    5   3  天 地 之
 0.0599    85    5   3  聖 人 之
 0.0592    84    5   3  朱 子 曰
 0.0461    49    7   4  克 己 復 禮
 0.0416    59    5   3  不 足 以
 0.0402    57    5   3  如 何 曰
 0.0352    50    5   3  先 王 之
 0.0352    50    5   3  也 臣 按
 0.0331    47    5   3  之 道 也
 0.0324    46    5   3  而 不 能
 0.0324    46    5   3  父 母 之
 0.0324    46    5   3  朱 熹 曰
 0.0310    44    5   3  鿡 物 之
 0.0310    22   11   6  臣 若 水 通 曰 此
 0.0303    43    5   3  孔 子 曰
 0.0303    43    5   3  君 子 之
 0.0275    39    5   3  而 已 矣
 0.0268    38    5   3  鿡 年 之
 0.0268    38    5   3  之 至 也
 0.0247    35    5   3  之 所 謂
 0.0240    34    5   3  鿡 時 之
 0.0240    34    5   3  程 子 曰
 0.0240    34    5   3  何 也 曰
 0.0240     3   67  34  又 其 南 鿡 度 為 夏 至 之 日 道 又 其 南 鿡 度 為 春 秋 分 之 日 道 又 其 南 鿡 度 為 冬 至 之 日 道
 0.0230    14   13   7  鿡 度 鿡 分 度 之 鿡
 0.0226    24    7   4  也 朱 子 曰
 0.0211    30    5   3  以 至 於
 0.0211    30    5   3  亦 不 可
 0.0211    30    5   3  之 謂 也
 0.0204    29    5   3  隂 陽 之
 0.0204    29    5   3  而 不 敢
 0.0204    29    5   3  士 大 夫
 0.0204    29    5   3  不 知 其
 0.0197    28    5   3  而 不 知
 0.0197    28    5   3  公 鿡 年
 0.0197    28    5   3  先 生 之
 0.0197    28    5   3  也 然 則
 0.0197    21    7   4  鿡 年 鿡 月
 0.0197     4   41  21  朝 奉 郎 知 撫 州 軍 州 事 節 制 軍 馬 兼 江 西 提 舉 黄 震 記
 0.0190    27    5   3  鿡 代 之
 0.0190    27    5   3  未 嘗 不
 0.0183    26    5   3  聖 賢 之
 0.0183    26    5   3  之 本 也
 0.0183    26    5   3  之 學 者
 0.0179    19    7   4  鳶 飛 魚 躍
 0.0179    19    7   4  在 其 中 矣
 0.0179    19    7   4  仁 義 禮 智
 0.0176    25    5   3  與 天 地
 0.0176    25    5   3  者 也 故
 0.0176    25    5   3  於 是 乎
 0.0176    25    5   3  卿 大 夫
 0.0176    25    5   3  之 事 也
 0.0169    24    5   3  鿡 餘 年
 0.0169    24    5   3  鿡 章 曰
 0.0169    24    5   3  而 至 於
 0.0169    24    5   3  孔 子 之
 0.0169    24    5   3  做 工 夫
 0.0169    18    7   4  天 地 之 性
 0.0162    23    5   3  蔡 沈 曰
 0.0160    17    7   4  聖 人 之 道
 0.0160    17    7   4  之 類 是 也
 0.0155    22    5   3  諸 侯 之
 0.0155    22    5   3  所 謂 鿡
 0.0155    22    5   3  夫 子 之
 0.0155    22    5   3  之 義 也
 0.0155    11   11   6  也 臣 若 水 通 曰
 0.0150    16    7   4  理 鿡 分 殊
 0.0148    21    5   3  曰 聖 人
 0.0148    21    5   3  孟 子 之
 0.0148     7   17   9  居 處 恭 執 事 敬 與 人 忠
 0.0141    15    7   4  天 下 之 理
 0.0141    15    7   4  元 亨 利 貞
 0.0141    12    9   5  理 鿡 而 分 殊
 0.0134    19    5   3  鿡 光 曰
 0.0132    14    7   4  氣 質 之 性
 0.0132    14    7   4  日 月 星 辰
 0.0132    14    7   4  天 下 之 民
 0.0132    14    7   4  不 粥 於 市
1 leishu 118 425573 851166
 0.0761   108    5   3  州 刺 史
 0.0526    56    7   4  鿡 年 鿡 月
 0.0416    59    5   3  後 漢 書
 0.0395    28   11   6  酈 道 元 水 經 注
 0.0388    55    5   3  天 地 之
 0.0357    38    7   4  鿡 年 正 月
 0.0324    46    5   3  鿡 餘 年
 0.0324    46    5   3  山 海 經
 0.0317    45    5   3  員 外 郎
 0.0310    33    7   4  元 年 鿡 月
 0.0303    43    5   3  舉 進 士
 0.0296    42    5   3  部 郎 中
 0.0291    31    7   4  鿡 月 鿡 日
 0.0289    41    5   3  為 博 士
 0.0268    38    5   3  丨 之 丨
 0.0261    37    5   3  中 郎 將
 0.0244    26    7   4  監 察 御 史
 0.0244    26    7   4  光 禄 大 夫
 0.0240    34    5   3  樞 宻 使
 0.0235    25    7   4  翰 林 學 士
 0.0233    33    5   3  鄭 注 云
 0.0233    33    5   3  節 度 使
 0.0233    33    5   3  為 侍 中
 0.0226    24    7   4  鿡 品 以 上
 0.0219    31    5   3  鿡 年 鿡
 0.0219    31    5   3  漢 書 曰
 0.0204    29    5   3  者 謂 之
 0.0204    29    5   3  淮 南 子
 0.0197    28    5   3  部 侍 郎
 0.0197    21    7   4  太 中 大 夫
 0.0197    21    7   4  大 赦 天 下
 0.0190     3   53  27  鿡 歸 扐 得 鿡 䇿 過 揲 得 鿡 䇿 以 鿡 約 之 歸 扐 得 鿡 箇 鿡 過 揲 得 鿡 箇 鿡
 0.0188    20    7   4  部 員 外 郎
 0.0188    20    7   4  户 部 侍 郎
 0.0188    16    9   5  為 光 禄 大 夫
 0.0188    16    9   5  元 和 姓 纂 曰
 0.0183    13   11   6  鿡 年 鿡 月 鿡 日
 0.0183    13   11   6  封 泰 山 禪 云 云
 0.0179    19    7   4  中 書 舍 人
 0.0176    25    5   3  鿡 年 詔
 0.0176    25    5   3  部 尚 書
 0.0176    25    5   3  進 士 第
 0.0176    25    5   3  皇 太 子
 0.0176    25    5   3  白 居 易
 0.0176    25    5   3  數 鿡 人
 0.0169    18    7   4  刑 部 侍 郎
 0.0164    14    9   5  漢 禮 器 制 度
 0.0162    23    5   3  鿡 年 以
 0.0162    23    5   3  長 鿡 尺
 0.0162    23    5   3  議 大 夫
 0.0162    23    5   3  給 事 中
 0.0162    23    5   3  内 侍 省
 0.0160    17    7   4  開 元 鿡 年
 0.0160    17    7   4  諫 議 大 夫
 0.0153    13    9   5  虎 賁 中 郎 將
 0.0150    16    7   4  駙 馬 都 尉
 0.0148    21    5   3  進 士 歴
 0.0148    21    5   3  從 鿡 品
 0.0141    15    7   4  淮 南 子 曰
 0.0141    15    7   4  國 子 祭 酒
 0.0141    15    7   4  吏 部 尚 書
 0.0141    12    9   5  鿡 年 鿡 月 甲
 0.0141    12    9   5  王 嘉 拾 遺 記
 0.0134    19    5   3  中 大 夫
 0.0132    14    7   4  鿡 言 古 詩
 0.0132    14    7   4  禮 部 尚 書
 0.0132    14    7   4  樞 宻 副 使
 0.0132    14    7   4  山 海 經 曰
 0.0132    14    7   4  刑 部 尚 書
 0.0129    11    9   5  鿡 年 鿡 月 乙
 0.0129    11    9   5  知 樞 宻 院 事
 0.0129    11    9   5  東 觀 漢 記 曰
 0.0129    11    9   5  刑 部 員 外 郎
 0.0129    11    9   5  中 鿡 月 日 在
 0.0129     5   21  11  衣 新 而 不 舊 倉 庾 盈 而 不 虚
 0.0127    18    5   3  吏 部 郎
 0.0127     9   11   6  金 紫 光 禄 大 夫
 0.0127     3   35  18  鿡 職 任 鿡 民 鿡 曰 鿡 農 生 鿡 榖 鿡 曰 園 圃 毓 草
 0.0122    13    7   4  後 漢 書 曰
 0.0122    13    7   4  吏 部 侍 郎
2 math 118 425624 851249
 0.3252   346    7   4  鿡 分 之 鿡
 0.2051   291    5   3  得 讠 為
 0.2051   291    5   3  之 比 例
 0.1988   282    5   3  鿡 角 形
 0.1974   280    5   3  鿡 平 方
 0.1854   263    5   3  行 鿡 步
 0.1699   241    5   3  為 鿡 率
 0.1560   166    7   4  相 減 餘 鿡
 0.1466   156    7   4  幾 何 法 以
 0.1445   205    5   3  正 方 體
 0.1372   146    7   4  鿡 尺 鿡 寸
 0.1346   191    5   3  甲 乙 丙
 0.1325   141    7   4  直 角 方 形
 0.1318   187    5   3  以 初 商
 0.1283   182    5   3  也 設 如
 0.1278   136    7   4  鿡 兩 鿡 錢
 0.1121   159    5   3  積 鿡 尺
 0.1104    47   19  10  實 鿡 律 鿡 寸 鿡 分 小 分 鿡
 0.1093   155    5   3  鿡 面 體
 0.1093   155    5   3  鿡 率 鿡
 0.1071   114    7   4  鿡 丈 鿡 尺
 0.1071   114    7   4  相 乘 得 鿡
 0.1071    38   23  12  共 鿡 為 下 法 與 上 法 相 乘 除 實
 0.1062   113    7   4  幾 何 荅 曰
 0.1029    73   11   6  不 知 步 數 而 立
 0.1008   143    5   3  鿡 尺 為
 0.1008   143    5   3  銀 鿡 兩
 0.0996   106    7   4  鿡 為 鿡 率
 0.0987   140    5   3  開 平 方
 0.0987    35   23  12  商 鿡 置 鿡 於 左 上 為 法 置 鿡 乘
 0.0952    81    9   5  立 天 元 鿡 為
 0.0940   100    7   4  甲 乙 丙 丁
 0.0930    99    7   4  鿡 面 體 之
 0.0883    94    7   4  乘 之 得 鿡
 0.0846   120    5   3  鿡 尺 與
 0.0846    60   11   6  臣 淳 風 等 謹 按
 0.0846    60   11   6  曰 立 天 元 鿡 為
 0.0846    18   39  20  鿡 等 鿡 人 鿡 等 鿡 人 鿡 等 鿡 人 鿡 等 鿡 人 共 銀 鿡 兩
 0.0832    59   11   6  自 乗 之 鿡 正 方
 0.0822    35   19  10  曰 鿡 步 鿡 分 步 之 鿡 術 曰
 0.0804    57   11   6  鿡 與 鿡 之 比 例
 0.0804    57   11   6  鿡 丈 鿡 尺 鿡 寸
 0.0796   113    5   3  餘 鿡 為
 0.0796   113    5   3  得 鿡 兩
 0.0789    84    7   4  鿡 石 鿡 斗
 0.0714    76    7   4  相 加 得 鿡
 0.0705   100    5   3  第 鿡 率
 0.0705    75    7   4  為 第 鿡 率
 0.0705    60    9   5  鿡 上 鿡 變 鿡
 0.0691    49   11   6  問 答 同 前 法 曰
 0.0684    97    5   3  自 之 得
 0.0677    72    7   4  除 之 得 鿡
 0.0677    72    7   4  為 鿡 率 鿡
 0.0648    46   11   6  鿡 尺 得 鿡 尺 為
 0.0641    91    5   3  得 鿡 步
 0.0639    34   15   8  鿡 步 問 答 同 前 法 曰
 0.0630    67    7   4  鿡 斗 鿡 升
 0.0611    52    9   5  鿡 尺 為 鿡 率
 0.0601    64    7   4  倍 之 得 鿡
 0.0601    64    7   4  乗 之 得 鿡
 0.0587    50    9   5  鿡 因 之 得 鿡
 0.0578     6   81  41  鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之
 0.0576    35   13   7  也 如 圖 甲 乙 丙 丁
 0.0573    61    7   4  自 乘 得 鿡
 0.0569    22   21  11  鿡 斗 鿡 升 鿡 分 升 之 鿡 術 曰
 0.0564    20   23  12  餘 鿡 為 下 法 與 上 法 相 乘 除 實
 0.0564    15   31  16  鿡 等 鿡 人 鿡 等 鿡 人 鿡 等 鿡 人 共 銀 鿡 兩
 0.0554    59    7   4  乘 之 得 讠
 0.0552    47    9   5  徑 鿡 尺 鿡 寸
 0.0550    39   11   6  甲 乙 丙 丁 戊 己
 0.0543    77    5   3  鿡 分 之
 0.0522    74    5   3  相 減 餘
 0.0510    31   13   7  鿡 步 鿡 分 步 之 鿡
 0.0507    54    7   4  之 得 讠 為
 0.0507    24   17   9  之 定 率 比 例 以 定 率 之
 0.0500    71    5   3  鿡 兩 鿡
 0.0493    35   11   6  鿡 石 鿡 斗 鿡 升
 0.0486     3  137  69  鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之
 0.0482    41    9   5  自 之 得 讠 為
 0.0479    51    7   4  鿡 錢 鿡 分
3 nongjia 118 425599 851221
 0.1429    38   31  16  高 宗 純 皇 帝 御 製 恭 和 聖 祖 仁 皇 帝 原 韻
 0.1053   112    7   4  齊 民 要 術
 0.0902   128    5   3  縣 物 産
 0.0846    72    9   5  𤣥 扈 先 生 曰
 0.0658    40   13   7  世 宗 憲 皇 帝 御 製
 0.0641    39   13   7  聖 祖 仁 皇 帝 御 製
 0.0601    64    7   4  李 時 珍 曰
 0.0578    82    5   3  長 鿡 尺
 0.0550    78    5   3  後 鿡 日
 0.0526    56    7   4  農 政 全 書
 0.0493    70    5   3  者 謂 之
 0.0482    41    9   5  齊 民 要 術 曰
 0.0479    51    7   4  鿡 年 鿡 月
 0.0461    49    7   4  農 桑 通 訣
 0.0458    15   25  13  蓄 殖 果 木 不 如 鿡 土 以 鿡 分 之 鿡
 0.0451    64    5   3  鿡 月 中
 0.0435    37    9   5  今 處 處 有 之
 0.0430    61    5   3  鿡 月 種
 0.0423    18   19  10  鿡 月 而 種 鿡 月 而 熟 謂 之
 0.0409    58    5   3  長 鿡 寸
 0.0404    43    7   4  之 間 謂 之
 0.0395    56    5   3  鿡 年 之
 0.0376    16   19  10  治 病 文 具 本 草 草 部 條 下
 0.0367    39    7   4  皇 帝 御 製
 0.0352    50    5   3  有 鿡 種
 0.0338    48    5   3  羣 芳 譜
 0.0338    18   15   8  鿡 施 鿡 尺 而 至 於 泉
 0.0336    11   25  13  蓄 殖 果 木 不 若 鿡 土 以 鿡 分 之 鿡
 0.0329    28    9   5  本 篇 鿡 圖 之
 0.0310    44    5   3  髙 鿡 尺
 0.0310    33    7   4  鿡 尺 鿡 寸
 0.0303    43    5   3  可 鿡 尺
 0.0301    32    7   4  處 處 有 之
 0.0301    32    7   4  用 子 鿡 升
 0.0294    25    9   5  禾 鿡 莖 鿡 穂
 0.0294    25    9   5  土 之 次 曰 鿡
 0.0282    30    7   4  務 本 新 書
 0.0282    20   11   6  煠 熟 油 鹽 調 食
 0.0244    26    7   4  鿡 月 鿡 月
 0.0244    26    7   4  生 田 野 中
 0.0233    33    5   3  救 飢 採
 0.0226    32    5   3  年 鿡 月
 0.0211     9   19  10  治 病 文 具 本 草 菜 部 條 下
 0.0204    29    5   3  鿡 尺 鿡
 0.0197    21    7   4  鿡 分 之 鿡
 0.0190     9   17   9  禾 鿡 莖 鿡 穂 鿡 年 鿡 月
