0 kongzi 65 233725 467462
 0.0856    40    9   5  臣 若 水 通 曰
 0.0603    47    5   3  聖 人 之
 0.0565    44    5   3  天 地 之
 0.0552    43    5   3  不 足 以
 0.0449    35    5   3  之 事 也
 0.0436    17   11   6  臣 若 水 通 曰 此
 0.0424    33    5   3  而 不 能
 0.0424    33    5   3  朱 子 曰
 0.0385    30    5   3  而 已 矣
 0.0372    29    5   3  而 不 知
 0.0372    29    5   3  孔 子 曰
 0.0372    29    5   3  如 何 曰
 0.0347    27    5   3  鿡 代 之
 0.0347    27    5   3  何 也 曰
 0.0334    26    5   3  公 鿡 年
 0.0321    25    5   3  子 之 言
 0.0308    24    5   3  鿡 祕 曰
 0.0308    24    5   3  則 不 能
 0.0308    24    5   3  先 生 之
 0.0308    24    5   3  也 臣 按
 0.0308     9   15   8  所 以 正 君 臣 之 倫 也
 0.0295    23    5   3  是 如 此
 0.0291    17    7   4  天 地 之 性
 0.0282    22    5   3  只 是 鿡
 0.0282    22    5   3  之 道 也
 0.0274    16    7   4  鿡 年 鿡 月
 0.0274    16    7   4  此 之 謂 也
 0.0274     8   15   8  敬 以 直 内 義 以 方 外
 0.0270    21    5   3  鿡 疏 曰
 0.0270    21    5   3  鿡 年 之
 0.0270    21    5   3  程 子 曰
 0.0257    20    5   3  鿡 光 曰
 0.0257    20    5   3  孟 子 曰
 0.0257    20    5   3  君 子 之
 0.0257    15    7   4  氣 質 之 性
 0.0257    12    9   5  劉 彝 中 義 曰
 0.0257    10   11   6  忠 信 所 以 進 徳
 0.0248     1  115  58  太 隂 少 隂 太 柔 少 柔 之 用 數 太 陽 少 陽 太 剛 少 剛 之 體 數 鿡 太 隂 少 隂 太 柔 少 柔 之 體 數 鿡 太 陽 少 陽 太 剛 少 剛 之 用 數 鿡 太 隂 少 隂 太 柔 少 柔 之 用 數
 0.0244    19    5   3  鿡 世 之
 0.0244    19    5   3  底 意 思
 0.0235    11    9   5  而 日 月 㑹 於
 0.0231    18    5   3  鿡 物 之
 0.0231    18    5   3  補 訓 此
 0.0231    18    5   3  夫 子 之
 0.0231    18    5   3  之 時 也
 0.0222    13    7   4  日 月 星 辰
 0.0222    13    7   4  也 孔 子 曰
 0.0218    17    5   3  文 王 之
 0.0218    17    5   3  劉 子 曰
 0.0218    17    5   3  之 所 謂
 0.0214     2   49  25  玉 齋 胡 氏 曰 鿡 爻 變 者 凡 鿡 卦 如 第 鿡 圖 以 乾 為 本 卦 鿡 爻 變 自
 0.0205    16    5   3  治 天 下
 0.0205    16    5   3  未 有 不
 0.0205    16    5   3  子 所 謂
 0.0205     8   11   6  以 上 語 類 鿡 條
 0.0205     6   15   8  如 惡 惡 臭 如 好 好 色
 0.0193    15    5   3  鿡 爻 變
 0.0193    15    5   3  先 王 之
 0.0193     5   17   9  以 坤 為 本 卦 鿡 爻 變 自
 0.0193     3   29  15  忠 信 所 以 進 徳 修 辭 立 其 誠 所 以 居 業
 0.0188    11    7   4  之 類 是 也
 0.0188    11    7   4  主 鿡 無 適
 0.0188     4   21  11  敬 義 夾 持 直 上 達 天 德 自 此
 0.0180    14    5   3  與 天 地
 0.0180    14    5   3  曰 孔 子
 0.0180    14    5   3  君 臣 之
 0.0180    14    5   3  人 物 之
 0.0180    14    5   3  不 知 其
 0.0180     7   11   6  公 而 以 人 體 之
 0.0180     7   11   6  也 臣 若 水 通 曰
 0.0180     7   11   6  之 臣 若 水 通 曰
 0.0180     3   27  14  禮 減 而 進 以 進 爲 文 樂 盈 而 反 以 反
 0.0171    10    7   4  精 義 入 神
 0.0171    10    7   4  天 地 之 化
 0.0171    10    7   4  仁 義 禮 智
 0.0171     8    9   5  可 以 引 之 而
 0.0171     5   15   8  甲 士 鿡 人 歩 卒 鿡 人
 0.0167    13    5   3  自 然 之
 0.0167    13    5   3  而 後 有
 0.0167    13    5   3  曰 聖 人
1 leishu 77 276874 553761
 0.0708    49    7   4  鿡 年 鿡 月
 0.0607    56    5   3  州 刺 史
 0.0585    27   11   6  鿡 年 鿡 月 鿡 日
 0.0466    43    5   3  子 小 字
 0.0466    43    5   3  丨 之 丨
 0.0423    39    5   3  後 漢 書
 0.0347    24    7   4  鿡 品 以 上
 0.0332    23    7   4  翰 林 學 士
 0.0325    30    5   3  漢 書 曰
 0.0318    22    7   4  光 禄 大 夫
 0.0314    29    5   3  鿡 年 詔
 0.0314    29    5   3  鿡 人 掌
 0.0314    29    5   3  天 地 之
 0.0289    20    7   4  鿡 月 鿡 日
 0.0282    26    5   3  舊 唐 書
 0.0282    26    5   3  節 度 使
 0.0274    19    7   4  西 京 雜 記
 0.0271    25    5   3  甘 露 降
 0.0271     1  149  75  長 史 各 鿡 人 錄 事 參 軍 事 各 鿡 人 倉 曹 參 軍 事 各 鿡 人 兵 曹 參 軍 事 各 鿡 人 騎 曹 參 軍 事 各 鿡 人 胄 曹 參 軍 事 各 鿡 人 左 右 司 階 各 鿡 人 左 右 中 候 各 鿡 人 左 右 司 戈 各 鿡 人 左 右 執 㦸 各 鿡 人 左 右
 0.0260    24    5   3  部 侍 郎
 0.0260    24    5   3  樞 宻 院
 0.0260    18    7   4  散 騎 常 侍
 0.0249    23    5   3  鿡 餘 人
 0.0246    17    7   4  諫 議 大 夫
 0.0238    22    5   3  數 鿡 人
 0.0238    22    5   3  圖 鿡 卷
 0.0235     5   25  13  為 中 書 侍 郎 平 章 事 鿡 年 鿡 月 以
 0.0231    16    7   4  大 赦 天 下
 0.0231     1  127  64  長 史 各 鿡 人 錄 事 參 軍 事 各 鿡 人 倉 曹 參 軍 事 各 鿡 人 兵 曹 參 軍 事 各 鿡 人 胄 曹 參 軍 事 各 鿡 人 司 階 各 鿡 人 中 候 各 鿡 人 司 戈 各 鿡 人 執 㦸 各 鿡 人 長 上 各 鿡 人 左 右
 0.0228    21    5   3  部 尚 書
 0.0228    21    5   3  皇 太 子
 0.0220     1  121  61  長 史 各 鿡 人 錄 事 參 軍 事 各 鿡 人 倉 曹 參 軍 事 兵 曹 參 軍 事 各 鿡 人 胄 曹 參 軍 事 各 鿡 人 司 階 各 鿡 人 中 候 各 鿡 人 司 戈 各 鿡 人 執 㦸 各 鿡 人 長 上 各 鿡 人 左 右
 0.0217    20    5   3  長 鿡 尺
 0.0217    20    5   3  翰 林 院
 0.0217    20    5   3  數 鿡 里
 0.0217    20    5   3  孔 子 曰
 0.0217    20    5   3  之 象 也
 0.0217    15    7   4  御 史 中 丞
 0.0217     5   23  12  率 府 率 各 鿡 人 副 率 各 鿡 人 掌
 0.0206    19    5   3  龍 圖 閣
 0.0206    19    5   3  淮 南 子
 0.0206    19    5   3  曰 黃 帝
 0.0202     1  111  56  騎 曹 參 軍 事 各 鿡 人 胄 曹 參 軍 事 各 鿡 人 左 右 司 階 各 鿡 人 左 右 中 候 各 鿡 人 左 右 司 戈 各 鿡 人 左 右 執 㦸 各 鿡 人 長 上 各 鿡 人 左 右 翊 中 郎 将 府
 0.0202     1  111  56  長 史 各 鿡 人 錄 事 參 軍 事 各 鿡 人 倉 曹 參 軍 事 兵 曹 參 軍 事 胄 曹 參 軍 事 騎 曹 參 軍 事 各 鿡 人 司 階 各 鿡 人 中 候 各 鿡 人 司 戈 各 鿡 人 執 㦸 各 鿡 人
 0.0199    11    9   5  龍 朔 鿡 年 改
 0.0195    18    5   3  為 功 曹
 0.0195    18    5   3  治 天 下
 0.0195    18    5   3  大 司 農
 0.0195    18    5   3  各 鿡 人
 0.0188    13    7   4  諌 議 大 夫
 0.0188    13    7   4  元 年 鿡 月
 0.0184     3   33  17  将 軍 各 鿡 人 大 将 軍 各 鿡 人 将 軍 各 鿡 人 掌
 0.0173    12    7   4  鿡 年 正 月
 0.0173    12    7   4  御 史 大 夫
 0.0173     8   11   6  顧 愷 之 雷 電 賦
 0.0170     1   93  47  事 各 鿡 人 兵 曹 參 軍 事 各 鿡 人 胄 曹 參 軍 事 各 鿡 人 司 階 各 鿡 人 中 候 各 鿡 人 司 戈 各 鿡 人 執 㦸 各 鿡 人 長 上 各 鿡 人 左 右
 0.0163    15    5   3  元 鿡 年
 0.0163     9    9   5  鿡 年 鿡 月 詔
 0.0163     9    9   5  此 妾 鿡 疑 也
 0.0159    11    7   4  世 説 叙 録
 0.0159     4   21  11  鿡 人 令 史 鿡 人 書 令 史 鿡 人
 0.0152    14    5   3  經 卷 鿡
 0.0152    14    5   3  平 章 事
 0.0152     6   13   7  部 鿡 尚 書 鿡 侍 郎
 0.0152     6   13   7  王 子 年 拾 遺 記 曰
 0.0152     2   41  21  長 史 各 鿡 人 錄 事 參 軍 事 各 鿡 人 兵 曹 參 軍 事 各 鿡 人
 0.0148     1   81  41  鿡 石 者 鿡 斛 鿡 石 者 鿡 斛 鿡 石 者 鿡 斛 鿡 石 者 鿡 斛 鿡 石 者 鿡 斛 鿡 石 者 鿡 斛 鿡 石 者 鿡 斛 鿡 石 者 鿡 斛 鿡
 0.0144    10    7   4  職 官 分 紀
 0.0144    10    7   4  監 察 御 史
 0.0144    10    7   4  是 也 鿡 曰
 0.0144    10    7   4  尚 書 中 候
 0.0144     8    9   5  年 詔 書 有 曰
 0.0144     5   15   8  晉 宫 閣 名 曰 華 林 園
 0.0141     1   77  39  中 郎 将 各 鿡 人 長 史 各 鿡 人 錄 事 參 軍 事 各 鿡 人 兵 曹 胄 曹 參 軍 事 各 鿡 人 左 右 翊 中 郎 将 府 中 郎 将
 0.0134     1   73  37  中 郎 将 各 鿡 人 長 史 各 鿡 人 錄 事 參 軍 事 各 鿡 人 兵 曹 參 軍 事 各 鿡 人 胄 曹 參 軍 事 各 鿡 人 左 右
 0.0130    12    5   3  拾 遺 記
 0.0130    12    5   3  從 鿡 品
 0.0130     9    7   4  樞 宻 院 事
 0.0130     6   11   6  此 妾 鿡 不 解 也
 0.0130     6   11   6  也 則 必 求 其 無
2 math 78 280488 560976
 0.3137   220    7   4  鿡 分 之 鿡
 0.2535   237    5   3  得 讠 為
 0.2235   209    5   3  鿡 角 形
 0.2150   201    5   3  之 比 例
 0.2054   192    5   3  行 鿡 步
 0.1882   132    7   4  幾 何 法 以
 0.1597     1  895 448  圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡
 0.1547     1  867 434  圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 外 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡
 0.1533    43   19  10  實 鿡 律 鿡 寸 鿡 分 小 分 鿡
 0.1519    71   11   6  問 答 同 前 法 曰
 0.1497   140    5   3  為 鿡 率
 0.1455    34   23  12  共 鿡 為 下 法 與 上 法 相 乘 除 實
 0.1426    40   19  10  鿡 置 鿡 於 左 上 為 法 置 鿡
 0.1398    98    7   4  甲 乙 丙 丁
 0.1333     1  747 374  形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡
 0.1323    53   13   7  第 鿡 次 之 第 鿡 較
 0.1312    92    7   4  相 減 餘 鿡
 0.1305   122    5   3  積 鿡 尺
 0.1294   121    5   3  鿡 率 鿡
 0.1294   121    5   3  正 方 體
 0.1198    84    7   4  也 設 如 有
 0.1169    82    7   4  鿡 兩 鿡 錢
 0.1098    77    7   4  鿡 尺 鿡 寸
 0.1087    61    9   5  鿡 分 為 鿡 率
 0.1084    76    7   4  相 乘 得 鿡
 0.1084    76    7   4  寄 左 然 後
 0.1070    50   11   6  鿡 丈 鿡 尺 鿡 寸
 0.1037    97    5   3  第 鿡 人
 0.1034    58    9   5  立 天 元 鿡 為
 0.1027    48   11   6  曰 立 天 元 鿡 為
 0.1027    48   11   6  問 城 徑 釋 曰 此
 0.1005    47   11   6  鿡 尺 得 鿡 尺 為
 0.0998    70    7   4  為 鿡 率 鿡
 0.0998    70    7   4  之 得 讠 為
 0.0984    92    5   3  鿡 第 鿡
 0.0984    92    5   3  甲 乙 丙
 0.0980    55    9   5  甲 乙 丙 丁 戊
 0.0963    90    5   3  銀 鿡 兩
 0.0948    38   13   7  鿡 步 鿡 分 步 之 鿡
 0.0931    87    5   3  鿡 尺 與
 0.0927    65    7   4  鿡 丈 鿡 尺
 0.0927    26   19  10  鿡 斗 鿡 升 鿡 合 鿡 勺 鿡 抄
 0.0913    64    7   4  乘 之 得 鿡
 0.0884     1  495 248  形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡
 0.0877    82    5   3  開 平 方
 0.0856    80    5   3  鿡 尺 為
 0.0856    48    9   5  鿡 等 邊 形 之
 0.0845    79    5   3  鿡 分 之
 0.0827    58    7   4  鿡 為 鿡 率
 0.0824    77    5   3  鿡 面 體
 0.0781    73    5   3  得 鿡 兩
 0.0759    71    5   3  第 鿡 次
 0.0756    53    7   4  鿡 分 鿡 釐
 0.0742    26   15   8  為 鿡 率 推 得 鿡 率 鿡
 0.0713    50    7   4  鿡 石 鿡 斗
 0.0706    66    5   3  得 鿡 步
 0.0706    66    5   3  也 設 如
 0.0685    48    7   4  倍 之 得 鿡
 0.0677    38    9   5  幾 何 荅 曰 鿡
 0.0663    31   11   6  鿡 步 鿡 分 鿡 釐
 0.0660     1  369 185  圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 毎 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡 邊 形 之 每 鿡 邊 為 鿡 小 餘 鿡 圜 内 鿡
 0.0642    60    5   3  乗 得 鿡
 0.0642    15   23  12  餘 鿡 為 下 法 與 上 法 相 乘 除 實
 0.0627    44    7   4  法 除 之 得
 0.0627    22   15   8  即 城 徑 也 合 問 或 問
 0.0620    58    5   3  鿡 兩 為
 0.0613    43    7   4  自 乘 得 鿡
 0.0613    43    7   4  相 加 得 鿡
 0.0610     9   37  19  第 鿡 次 之 第 鿡 較 相 減 餘 鿡 為 第 鿡 次 之 第 鿡 較
 0.0599    56    5   3  餘 鿡 為
