0 kongzi 68 244486 488984
 0.1129    92    5   3  天 下 之
 0.0675    55    5   3  天 地 之
 0.0638    52    5   3  朱 子 曰
 0.0614    50    5   3  不 足 以
 0.0577    47    5   3  聖 人 之
 0.0552    27    9   5  臣 若 水 通 曰
 0.0454    37    5   3  程 子 曰
 0.0454    37    5   3  君 子 以
 0.0405    33    5   3  子 思 曰
 0.0380    31    5   3  鿡 年 之
 0.0380    31    5   3  而 已 矣
 0.0368    30    5   3  而 不 能
 0.0368    30    5   3  未 嘗 不
 0.0368    30    5   3  孔 子 曰
 0.0348    17    9   5  賈 公 彦 釋 曰
 0.0344    28    5   3  也 臣 按
 0.0331    27    5   3  先 王 之
 0.0319    26    5   3  鿡 祕 曰
 0.0319    26    5   3  鿡 光 曰
 0.0307    25    5   3  天 下 者
 0.0294    24    5   3  上 象 曰
 0.0282    23    5   3  而 不 知
 0.0282    23    5   3  士 大 夫
 0.0270    22    5   3  鿡 物 之
 0.0270    22    5   3  然 後 能
 0.0258    21    5   3  之 謂 也
 0.0245    20    5   3  陛 下 之
 0.0245    15    7   4  惻 隠 之 心
 0.0245    15    7   4  也 朱 子 曰
 0.0245    10   11   6  篇 名 其 鿡 章 曰
 0.0233    19    5   3  則 不 能
 0.0233    19    5   3  之 所 謂
 0.0233    19    5   3  之 事 也
 0.0229    14    7   4  天 下 之 大
 0.0229    14    7   4  喜 怒 哀 樂
 0.0229    14    7   4  仁 義 禮 智
 0.0229     4   27  14  事 目 詳 見 聖 學 類 第 鿡 叚 此 叚 專 論
 0.0221    18    5   3  孟 子 之
 0.0221    18    5   3  只 是 鿡
 0.0209    17    5   3  而 天 下
 0.0209    17    5   3  文 王 之
 0.0209    17    5   3  子 所 謂
 0.0209    17    5   3  君 子 之
 0.0209    17    5   3  不 知 其
 0.0196    16    5   3  與 天 地
 0.0196    16    5   3  故 君 子
 0.0196    16    5   3  孔 子 之
 0.0196    16    5   3  夫 子 之
 0.0196    16    5   3  之 道 也
 0.0196    12    7   4  天 地 之 性
 0.0196     3   31  16  鿡 里 君 鿡 卿 禄 卿 禄 鿡 大 夫 大 夫 倍 上 士
 0.0184    15    5   3  之 義 也
 0.0184     9    9   5  鿡 世 之 事 業
 0.0180    11    7   4  謂 子 思 曰
 0.0180    11    7   4  氣 質 之 性
 0.0180    11    7   4  形 而 下 者
 0.0180    11    7   4  天 下 之 人
 0.0180    11    7   4  天 下 之 事
 0.0180    11    7   4  克 己 復 禮
 0.0180    11    7   4  先 王 之 道
 0.0172    14    5   3  臣 謹 按
 0.0172    14    5   3  於 天 下
 0.0172    14    5   3  孟 子 曰
 0.0172    14    5   3  夫 婦 之
 0.0172    14    5   3  天 子 之
 0.0172    14    5   3  卿 大 夫
 0.0164    10    7   4  未 發 之 中
 0.0164    10    7   4  合 鿡 存 乎
