0 kongzi 67 240918 481850
 0.1183    95    5   3  天 下 之
 0.0797    64    5   3  如 何 曰
 0.0710    57    5   3  聖 人 之
 0.0511    41    5   3  而 已 矣
 0.0511    41    5   3  天 地 之
 0.0461    37    5   3  不 足 以
 0.0448    36    5   3  而 不 能
 0.0436    21    9   5  臣 若 水 通 曰
 0.0411    33    5   3  先 生 曰
 0.0349    28    5   3  朱 子 曰
 0.0349    28    5   3  君 子 之
 0.0324    26    5   3  先 王 之
 0.0291     5   27  14  天 地 之 塞 吾 其 體 天 地 之 帥 吾 其 性
 0.0286    23    5   3  只 是 鿡
 0.0274    22    5   3  鿡 年 之
 0.0274    22    5   3  孔 子 曰
 0.0261    21    5   3  鬼 神 之
 0.0261    21    5   3  聖 賢 之
 0.0249    20    5   3  而 不 知
 0.0249    20    5   3  程 子 曰
 0.0237    19    5   3  何 也 曰
 0.0237    19    5   3  也 臣 按
 0.0237    19    5   3  不 得 已
 0.0232    14    7   4  天 地 之 間
 0.0232    14    7   4  仁 義 禮 智
 0.0224    18    5   3  鿡 代 之
 0.0224    18    5   3  補 訓 此
 0.0224    18    5   3  未 嘗 不
 0.0224    18    5   3  於 天 下
 0.0224    18    5   3  天 地 間
 0.0224    18    5   3  之 道 也
 0.0224     9   11   6  愚 按 此 節 大 意
 0.0224     9   11   6  夜 氣 不 足 以 存
 0.0224     3   35  18  其 氣 發 揚 於 上 為 昭 明 焄 蒿 悽 愴 此 鿡 物 之 精
 0.0216    13    7   4  天 下 之 事
 0.0216    13    7   4  君 子 之 道
 0.0212    17    5   3  之 謂 也
 0.0199    16    5   3  故 謂 之
 0.0199    16    5   3  孟 子 之
 0.0199    16    5   3  天 子 之
 0.0199    16    5   3  人 之 心
 0.0199    12    7   4  仁 義 之 心
 0.0199    12    7   4  也 朱 子 曰
 0.0199     3   31  16  苟 得 其 養 無 物 不 長 苟 失 其 養 無 物 不 消
 0.0199     3   31  16  自 古 在 昔 先 民 有 作 温 恭 朝 夕 執 事 有 恪
 0.0187    15    5   3  鿡 里 之
 0.0187    15    5   3  鿡 章 曰
 0.0187    15    5   3  孔 子 之
 0.0187    15    5   3  天 命 之
 0.0187    15    5   3  人 之 言
 0.0187    15    5   3  亦 不 可
 0.0187     9    9   5  旦 晝 之 所 為
 0.0187     9    9   5  因 不 失 其 親
 0.0183     4   21  11  衣 新 而 不 舊 倉 庾 盈 而 不 虗
